Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Activity
29.7855891,51.99258185,5.939852782,23.42580802,0.0,,4.526770712,6.000620554,sitting
29.97514904,51.9929051,5.940159308,27.58767325,0.0,,4.609406405,3.546534876,sitting
30.08351481,51.99326133,5.938795237,20.90237052,0.0,,4.609407717,3.546533171,sitting
30.16749072,51.99278553,5.939459419,25.98629386,0.0,,4.609406315,3.546534993,sitting
30.20778525,51.99325207,5.938791381,22.38332755,0.0,,4.609407693,3.546533202,sitting
30.30619597,51.99255939,5.939794611,26.86068351,0.0,,4.609405643,3.546535866,sitting
30.36112285,51.99406758,5.937729394,24.26278312,0.0,,4.609410068,3.546530115,sitting
30.49600053,51.9940351,5.937876245,31.64199454,0.0,,5.195855479,6.0,sitting
30.50212121,51.99325328,5.938823695,21.60094517,0.03078488115,,4.800839799,3.282754066,sitting
30.71062362,51.99328815,5.938807391,23.74813468,0.0,,4.609407777,3.546533092,sitting
30.78557754,51.99258185,5.939852782,23.42580802,0.0,,4.464570918,6.000807486,sitting
30.97513652,51.9929051,5.940159308,27.58767325,0.0,,4.609406405,3.546534876,sitting
31.0835067,51.99326133,5.938795237,20.90237052,0.0,,4.609407716,3.546533171,sitting
31.16748512,51.99278553,5.939459419,25.98629386,0.0,,4.609406315,3.546534993,sitting
31.20777762,51.99325207,5.938791381,22.3839379,0.0,,4.609407693,3.546533202,sitting
31.30618274,51.99255939,5.939794611,26.86239249,0.0,,4.609405643,3.546535866,sitting
31.36110997,51.99406758,5.937729394,24.26278312,0.0,,4.609410068,3.546530115,sitting
31.49598789,51.9940351,5.937876245,31.64199454,0.0,,5.246429471,6.0,sitting
31.50211096,51.99325455,5.938818625,21.63910006,0.01851563757,,4.799631735,3.284520093,sitting
31.71061313,51.99328815,5.938807391,23.74813468,0.0,,4.609407776,3.546533094,sitting
31.78556538,51.99258185,5.939852782,23.42580802,0.0,,4.319011066,6.001234816,sitting
31.97512758,51.9929051,5.940159308,27.58767325,0.0,,4.609406405,3.546534876,sitting
32.08349848,51.99326133,5.938795237,20.90237052,0.0,,4.609407716,3.546533172,sitting
32.16747797,51.99278553,5.939459419,25.98629386,0.0,,4.609406315,3.546534993,sitting
32.20776987,51.99325203,5.938791381,22.38351066,0.0,,4.609407693,3.546533202,sitting
32.30616903,51.99255939,5.939794611,26.86239249,0.0,,4.609405643,3.546535866,sitting
32.36109674,51.99406758,5.937729394,24.26278312,0.0,,4.609410068,3.546530115,sitting
32.49597633,51.99403485,5.937875574,31.55721671,0.0,,5.305047772,6.0,sitting
32.50209999,51.99325666,5.938815972,21.58656688,0.02364429976,,4.798820982,3.285704523,sitting
32.71060276,51.99328815,5.938807391,23.74813468,0.0,,4.609407775,3.546533095,sitting
32.78555357,51.99258185,5.939852782,23.42580802,0.0,,4.329630332,4.045827918,sitting
32.97511053,51.9929051,5.940159308,27.58767325,0.0,,4.609406405,3.546534876,sitting
33.08349061,51.99326133,5.938795237,20.90237052,0.0,,4.609407716,3.546533172,sitting
33.16747606,51.99278553,5.939459419,25.98629386,0.0,,4.775961541,3.318844436,sitting
33.20776188,51.99325203,5.938791381,22.38351066,0.0,,4.786362057,3.30382737,sitting
33.3061552,51.99255939,5.939794611,26.86239249,0.0,,4.609405643,3.546535866,sitting
33.36108446,51.99406758,5.937729394,24.26278312,0.0,,4.76839656,3.329704383,sitting
33.49596334,51.99403477,5.937875491,31.53615958,0.0,,5.384682665,8.0,sitting
33.50208998,51.99325483,5.938809952,21.55101519,0.01197390026,,4.799005032,3.285435699,sitting
33.71059287,51.99328815,5.938807391,23.74813468,0.0,,4.762509445,3.338119354,sitting
33.78554165,51.99258185,5.939852782,23.42580802,0.0,,4.759351362,3.342620475,sitting
33.97509897,51.9929051,5.940159308,27.58767325,0.0,,4.758452477,3.343899978,sitting
34.08348215,51.99326133,5.938795237,20.90237052,0.0,,4.739420749,3.370820078,sitting
34.16747344,51.99278553,5.939459419,25.98629386,0.0,,4.771757614,3.324885908,sitting
34.20775402,51.99325167,5.938764809,21.81835994,0.02810165724,,4.780661566,3.312070655,sitting
34.30614209,51.99255939,5.939794611,26.86239249,0.0,,4.774460066,3.321004082,sitting
34.3610723,51.99406758,5.937729394,24.26278312,0.0,,4.769521983,3.32809211,sitting
34.49595141,51.99405641,5.937866883,32.68627086,0.01368789584,,4.699950874,3.425638454,sitting
34.50207913,51.99325521,5.938802759,21.515788,0.007362633828,,4.799327943,3.284963977,sitting
34.7105813,51.99328815,5.938807391,23.74813468,0.0,,4.762899927,3.337562182,sitting
34.78552961,51.99258185,5.939852782,23.42580802,0.0,,4.758929103,3.343221623,sitting
34.97509086,51.9929025,5.94016158,22.79829,0.0,,4.763717507,3.336395142,sitting
35.08347344,51.99325075,5.938810018,21.67481704,0.0,,4.748430224,3.358116651,sitting
35.1674695,51.99278553,5.939459419,25.98629386,0.0,,4.769701013,3.327835524,sitting
35.20774662,51.99325545,5.938764947,21.75084695,0.02617988957,,4.787178556,3.302644169,sitting
35.30612826,51.99255939,5.939794611,26.86239249,0.0,,4.771501082,3.325254044,sitting
35.36106002,51.99406758,5.937729394,24.26278312,0.0,,4.770005808,3.327398627,sitting
35.4959389,51.99405641,5.937866883,32.68627086,0.0,,4.702877642,3.421619341,sitting
35.50206864,51.99325327,5.938799308,21.56724414,0.0174558551,,4.805438691,3.276018318,sitting
35.71057177,51.99328815,5.938807391,23.74813468,0.0,,4.763624362,3.336528131,sitting
35.78551733,51.99258185,5.939852782,23.42580802,0.0,,4.758302814,3.344112941,sitting
35.97507298,51.99290233,5.940162197,22.77757475,0.0,,4.776023953,3.318754621,sitting
36.08346462,51.99325075,5.938810018,21.67481704,0.0,,4.741634645,3.367705143,sitting
36.16746497,51.99278553,5.939459419,25.98629386,0.0,,4.767303962,3.331268523,sitting
36.20773768,51.99325628,5.938763449,21.7170271,0.0,,4.786673079,3.303376737,sitting
36.30611491,51.99255939,5.939794611,26.86239249,0.0,,4.769199316,3.328554478,sitting
36.36104739,51.99406758,5.937729394,24.26278312,0.0,,4.770897045,3.326120626,sitting
36.49592698,51.99405641,5.937866883,32.68627086,0.0,,4.701460076,3.423566881,sitting
36.50205696,51.9932543,5.938798017,21.61248508,0.0201130691,,4.806099547,3.27504873,sitting
36.71056151,51.99328815,5.938807391,23.74813468,0.0,,4.764797717,3.334852283,sitting
36.78550494,51.99258185,5.939852782,23.42580802,0.0,,4.75752787,3.345215329,sitting
36.97506154,51.99290233,5.940162197,22.77757475,0.0,,4.767245407,3.331352317,sitting
37.08345664,51.99325075,5.938810018,21.67481704,0.0,,4.741974291,3.367226879,sitting
37.1674608,51.99278553,5.939459419,25.98629386,0.0,,4.76689545,3.331853058,sitting
37.20773005,51.99325628,5.938763449,21.7170271,0.0,,4.779571199,3.313643944,sitting
37.30610216,51.99255939,5.939794611,26.86239249,0.0,,4.767873726,3.330452997,sitting
37.36103559,51.99406758,5.937729394,24.26278312,0.0,,4.771664638,3.32501934,sitting
37.49591553,51.99405641,5.937866883,32.68627086,0.0,,4.700913616,3.424317189,sitting
37.50204694,51.9932501,5.938802991,21.59851862,0.01146124653,,4.803458595,3.278920945,sitting
37.71055019,51.99328815,5.938807391,23.74813468,0.0,,4.760962398,3.340325445,sitting
37.78549242,51.99258185,5.939852782,23.42580802,0.0,,4.75730988,3.34552533,sitting
37.97505045,51.99290262,5.940164705,22.84486865,0.01764912765,,4.766336579,3.332652494,sitting
38.08344746,51.99325075,5.938810018,21.67481704,0.0,,4.742589842,3.366359848,sitting
38.16745567,51.99281558,5.9394152,22.50227227,0.0,,4.767036434,3.331651343,sitting
38.20772219,51.99326023,5.9387602,21.69496937,0.02065423874,,4.778038258,3.315853953,sitting
38.3060894,51.99255939,5.939794611,26.86239249,0.0,,4.766098887,3.332992413,sitting
38.36102366,51.99406758,5.937729394,24.26278312,0.0,,4.77243683,3.323910911,sitting
38.49590361,51.99405641,5.937866883,32.68627086,0.0,,4.69966192,3.426034861,sitting
38.50204051,51.99324829,5.938806769,21.64005576,0.00481929595,,4.808386399,3.271690277,sitting
38.71054006,51.99328815,5.938807391,23.74813468,0.0,,4.760156255,3.341474146,sitting
38.78548086,51.99258185,5.939852782,23.42580802,0.0,,4.757397398,3.345400878,sitting
38.975034,51.9929001,5.940161627,22.89373467,0.009027117683,,4.777054537,3.317271015,sitting
39.08343852,51.99325075,5.938810018,21.67481704,0.0,,4.743411022,3.365202656,sitting
39.16745055,51.99281558,5.9394152,22.50227227,0.0,,4.76641374,3.332542136,sitting
39.20771313,51.99326023,5.9387602,21.69496937,0.0,,4.771143631,3.325766902,sitting
39.30607605,51.99255893,5.939776628,22.11012191,0.04092300095,,4.764402723,3.335416575,sitting
39.36101103,51.99406758,5.937729394,24.26278312,0.0,,4.772712205,3.323515494,sitting
39.49589026,51.99404454,5.937893948,34.8077845,0.03728679177,,4.697803718,3.428582398,sitting
39.50202501,51.99324663,5.938819373,21.61391786,0.02355777522,,4.805324032,3.2761865,sitting
39.71053004,51.99328815,5.938807391,23.74813468,0.0,,4.756031225,3.347342829,sitting
39.78546882,51.99258185,5.939852782,23.42580802,0.0,,4.756586695,3.346553458,sitting
39.9750216,51.99289839,5.940159462,22.84411378,0.01948260409,,4.784246151,3.306890654,sitting
40.08342922,51.99325075,5.938810018,21.67481704,0.0,,4.743629189,3.364895117,sitting
40.16744387,51.99281558,5.9394152,22.50227227,0.0,,4.766087566,3.333008603,sitting
40.20770478,51.99326023,5.9387602,21.69496937,0.0,,4.768710046,3.329255401,sitting
40.30606306,51.99255961,5.939774292,22.04829222,0.03276168439,,4.770554973,3.326611232,sitting
40.36099899,51.99406758,5.937729394,24.26278312,0.0,,4.772659001,3.323591896,sitting
40.49588168,51.99404454,5.937893948,34.8077845,0.0,,4.695341998,3.431952878,sitting
40.50201511,51.99324599,5.938818474,21.57512707,0.01032470906,,4.815470328,3.261254751,sitting
40.71052015,51.99328815,5.938807391,23.74813468,0.0,,4.755600704,3.347954447,sitting
40.7854563,51.99258185,5.939852782,23.42580802,0.0,,4.756268785,3.347005269,sitting
40.97500896,51.99289436,5.940155469,22.84799949,0.03761557583,,4.791284097,3.296685264,sitting
41.08342028,51.99325075,5.938810018,21.67481704,0.0,,4.743457694,3.365136867,sitting
41.16743875,51.99281558,5.9394152,22.50227227,0.0,,4.766167461,3.332894352,sitting
41.2076962,51.99326047,5.938753398,21.606056,0.02974913505,,4.771922544,3.324649195,sitting
41.30604899,51.99256255,5.939766629,22.06066027,0.02094528184,,4.777751198,3.316267559,sitting
41.36098659,51.99406758,5.937729394,24.26278312,0.0,,4.773917624,3.32178379,sitting
41.49587023,51.99404454,5.937893948,34.8077845,0.0,,4.691407101,3.437329842,sitting
41.50200522,51.99324512,5.93882305,21.61531964,0.02112126601,,4.815916005,3.260596581,sitting
41.71051002,51.99328815,5.938807391,23.74813468,0.0,,4.755011362,3.348791421,sitting
41.78544402,51.99258185,5.939852782,23.42580802,0.0,,4.755939569,3.347473054,sitting
41.97499633,51.99289447,5.940150183,22.853513,0.02903644272,,4.792948959,3.294264304,sitting
42.08341134,51.99325075,5.938810018,21.67481704,0.0,,4.744192937,3.364100238,sitting
42.16743267,51.99281558,5.9394152,22.50227227,0.0,,4.766603782,3.33227031,sitting
42.20768726,51.99326427,5.938751547,21.75061459,0.02344502616,,4.777518232,3.316603169,sitting
42.30603588,51.99256258,5.939766581,22.06477273,0.0,,4.773966245,3.321713913,sitting
42.36097336,51.99406758,5.937729394,24.26278312,0.0,,4.774124537,3.321486404,sitting
42.4958539,51.99404454,5.937893948,34.8077845,0.0,,4.688605916,3.441149749,sitting
42.50199378,51.99324306,5.938827522,21.66975186,0.02158114236,,4.805918791,3.275313971,sitting
42.71049988,51.99328815,5.938807391,23.74813468,0.0,,4.75411635,3.350061904,sitting
42.78543186,51.99258185,5.939852782,23.42580802,0.0,,4.755391093,3.348252168,sitting
42.97498357,51.99289194,5.940147145,22.8264691,0.03746951457,,4.795179305,3.291016935,sitting
43.08340204,51.99325075,5.938810018,21.67481704,0.0,,4.744814887,3.363222967,sitting
43.16742623,51.99281558,5.9394152,22.50227227,0.0,,4.768423521,3.329665772,sitting
43.20767939,51.99326675,5.938757572,21.83002291,0.03076987188,,4.785548433,3.305005783,sitting
43.30602384,51.99256473,5.939767766,22.1011941,0.01813006492,,4.777655039,3.316406091,sitting
43.36096144,51.99406758,5.937729394,24.26278312,0.0,,4.77409349,3.321531029,sitting
43.49584568,51.99404454,5.937893948,34.8077845,0.0,,4.683389886,3.448245381,sitting
43.50198352,51.99324093,5.93882674,21.70355229,0.009375304323,,4.805803251,3.275483499,sitting
43.71048951,51.99328815,5.938807391,23.74813468,0.0,,4.75357459,3.350830591,sitting
43.78541934,51.99258185,5.939852782,23.42580802,0.0,,4.755427843,3.348199973,sitting
43.97497058,51.99289384,5.940137612,22.8193354,0.02639329932,,4.801714169,3.281474984,sitting
44.0833925,51.99325075,5.938810018,21.67481704,0.0,,4.744797986,3.36324681,sitting
44.16741908,51.99281558,5.9394152,22.50227227,0.0,,4.768668165,3.329315389,sitting
44.20767057,51.99326506,5.938763206,21.76245346,0.01682886885,,4.78765985,3.301946425,sitting
44.30601084,51.9925647,5.93976779,22.10266738,0.0,,4.773705116,3.322089177,sitting
44.3609494,51.99406758,5.937729394,24.26278312,0.0,,4.774316709,3.32121017,sitting
44.49582994,51.99404454,5.937893948,34.8077845,0.0,,4.677357464,3.456423612,sitting
44.50197244,51.99324156,5.938827593,21.74481804,0.01485801051,,4.808946694,3.270866664,sitting
44.71047962,51.99328815,5.938807391,23.74813468,0.0,,4.753030529,3.351602277,sitting
44.78540707,51.99258185,5.939852782,23.42580802,0.0,,4.755079355,3.348694874,sitting
44.97495842,51.99289677,5.940132115,22.79399981,0.05422749148,,4.809114435,3.270620031,sitting
45.08338344,51.99325075,5.938810018,21.67481704,0.0,,4.744961797,3.363015697,sitting
45.16741085,51.99281558,5.9394152,22.50227227,0.0,,4.770832408,3.326213338,sitting
45.20766175,51.99326282,5.938776184,21.65450058,0.08134890244,,4.789298923,3.299568587,sitting
45.30599701,51.9925647,5.93976779,22.10266738,0.0,,4.772226287,3.324213185,sitting
45.360937,51.99406758,5.937729394,24.26278312,0.0,,4.774533639,3.320898306,sitting
45.49581838,51.99404454,5.937893948,34.8077845,0.0,,4.670463307,3.46573362,sitting
45.50196207,51.99324214,5.938827155,21.80127033,0.03467536281,,4.804349823,3.277614957,sitting
45.7104696,51.99328815,5.938807391,23.74813468,0.0,,4.752240346,3.352722585,sitting
45.78539455,51.99258185,5.939852782,23.42580802,0.0,,4.754666955,3.349280398,sitting
45.97494483,51.99289756,5.940133781,22.75287018,0.0,,4.805933337,3.275292628,sitting
46.08337367,51.99325075,5.938810018,21.67481704,0.0,,4.744807476,3.363233422,sitting
46.16740429,51.99281558,5.9394152,22.50227227,0.0,,4.771891047,3.324694402,sitting
46.20765316,51.99326314,5.93878502,21.78154312,0.03674061003,,4.790395803,3.297975908,sitting
46.30598509,51.9925647,5.93976779,22.10266738,0.0,,4.769688292,3.327853758,sitting
46.36092532,51.99406758,5.937729394,24.26278312,0.0,,4.774566787,3.320850649,sitting
46.49580622,51.99404454,5.937893948,34.8077845,0.0,,4.673811991,3.461216333,sitting
46.50195086,51.99323837,5.938822139,21.809104,0.01901398938,,4.808242844,3.271901249,sitting
46.71045995,51.99328815,5.938807391,23.74813468,0.0,,4.752196656,3.352784511,sitting
46.78538239,51.99258185,5.939852782,23.42580802,0.0,,4.754146751,3.350018762,sitting
46.97493279,51.99289756,5.940133781,22.75287018,0.0,,4.795725353,3.290221173,sitting
47.08336401,51.99325075,5.938810018,21.67481704,0.0,,4.744577428,3.363557946,sitting
47.16739631,51.99281558,5.9394152,22.50227227,0.0,,4.772608603,3.323664266,sitting
47.20764446,51.9932652,5.938781172,21.75612883,0.01587674939,,4.792616907,3.294747368,sitting
47.30597103,51.9925647,5.93976779,22.10266738,0.0,,4.767449047,3.331060884,sitting
47.36091161,51.99406758,5.937729394,24.26278312,0.0,,4.775042337,3.32016682,sitting
47.49579406,51.99404454,5.937893948,34.8077845,0.0,,4.67450844,3.460275693,sitting
47.50194061,51.99323644,5.938819291,21.86676287,0.02357218738,,4.809587124,3.269924881,sitting
47.71044886,51.99326498,5.938809666,21.65263974,0.02005063184,,4.752165505,3.352828664,sitting
47.78537035,51.99258185,5.939852782,23.42580802,0.0,,4.754009101,3.350214098,sitting
47.97492063,51.99289756,5.940133781,22.75287018,0.0,,4.790288824,3.298131291,sitting
48.08335459,51.99325075,5.938810018,21.67481704,0.0,,4.744098133,3.364233931,sitting
48.16738832,51.99281558,5.9394152,22.50227227,0.0,,4.77325912,3.322729962,sitting
48.20763576,51.99326714,5.938781077,21.67797371,0.01348661677,,4.790851303,3.297314184,sitting
48.30595887,51.99256529,5.939774856,22.0473159,0.01327701058,,4.768639339,3.329356678,sitting
48.36090016,51.99406758,5.937729394,24.26278312,0.0,,4.775466925,3.319556097,sitting
48.49578238,51.99404454,5.937893948,34.8077845,0.0,,4.678484422,3.454898052,sitting
48.5019294,51.99323717,5.93881535,21.81253798,0.01869029611,,4.81148704,3.267128632,sitting
48.7104398,51.9932647,5.938807897,21.64155777,0.0,,4.756561004,3.346589973,sitting
48.78535771,51.99258185,5.939852782,23.42580802,0.0,,4.753860708,3.35042466,sitting
48.97490788,51.9929043,5.940135938,22.80031907,0.02138583105,,4.791989302,3.295660111,sitting
49.08334517,51.99325075,5.938810018,21.67481704,0.0,,4.744050322,3.36430135,sitting
49.16738272,51.99281558,5.9394152,22.50227227,0.0,,4.773429884,3.322484639,sitting
49.20762634,51.99327008,5.938788932,21.55757961,0.03854717889,,4.794386904,3.292171206,sitting
49.30594575,51.9925653,5.939774871,22.04687741,0.0,,4.766449708,3.332490692,sitting
49.36088705,51.99406758,5.937729394,24.26278312,0.0,,4.775784741,3.319098844,sitting
49.49577463,51.99404454,5.937893948,34.8077845,0.0,,4.683133076,3.448594152,sitting
49.50191879,51.99323814,5.938816144,21.85355442,0.01327892617,,4.81253134,3.265590167,sitting
49.71042979,51.9932647,5.938807897,21.64155777,0.0,,4.752630575,3.352169395,sitting
49.78534544,51.99258185,5.939852782,23.42580802,0.0,,4.753562238,3.350848114,sitting
49.9748944,51.99290434,5.94013604,22.79802868,0.0,,4.789288735,3.299583375,sitting
50.08333552,51.99325075,5.938810018,21.67481704,0.0,,4.744040287,3.3643155,sitting
50.16737211,51.99281558,5.9394152,22.50227227,0.0,,4.775182954,3.319964577,sitting
50.20761728,51.99326949,5.938791081,21.51545734,0.08671847473,,4.793758129,3.293086702,sitting
50.30593336,51.9925653,5.939774871,22.04687741,0.0,,4.765200312,3.334276986,sitting
50.36087584,51.99406758,5.937729394,24.26278312,0.0,,4.774242051,3.32131749,sitting
50.49575841,51.99404454,5.937893948,34.8077845,0.0,,4.684057271,3.447338758,sitting
50.50190759,51.99323969,5.938817224,21.81292667,0.02172931312,,4.80900262,3.270784437,sitting
50.71041977,51.9932647,5.938807897,21.64155777,0.0,,4.752001572,3.353061003,sitting
50.78533316,51.99258185,5.939852782,23.42580802,0.0,,4.753421035,3.351048418,sitting
50.97488344,51.99290434,5.94013604,22.79802868,0.0,,4.784796202,3.306094726,sitting
51.08332598,51.99325075,5.938810018,21.67481704,0.0,,4.743840476,3.364597237,sitting
51.1673646,51.99281558,5.9394152,22.50227227,0.0,,4.775954218,3.318854974,sitting
51.2076081,51.99327217,5.93879239,21.45685023,0.0782501472,,4.797312721,3.287906278,sitting
51.30591941,51.9925653,5.939774871,22.04687741,0.0,,4.76421361,3.335686693,sitting
51.36086226,51.99406758,5.937729394,24.26278312,0.0,,4.77427142,3.321275274,sitting
51.49574649,51.99404454,5.937893948,34.8077845,0.0,,4.687355274,3.442853115,sitting
51.50189769,51.99324358,5.938812304,21.79026664,0.02548675617,,4.817000146,3.258994726,sitting
51.71040976,51.99326477,5.938807136,21.61192153,0.0,,4.751815838,3.353324213,sitting
51.78532064,51.99258185,5.939852782,23.42580802,0.0,,4.75332943,3.351178354,sitting
